id_servicio,tipo_cliente,tipo_servicio,plan,velocidad_bajada_mbps,velocidad_subida_mbps,precio_contratado,antiguedad_meses,cantidad_equipos,cantidad_tickets,tickets_abiertos,tickets_criticos,promedio_dias_resolucion,cantidad_facturas,facturas_vencidas,monto_facturado,monto_pagado,saldo_pendiente,dias_atraso_promedio,cantidad_interacciones,cancelo_servicio,probabilidad_cancelacion,prediccion_cancelacion,nivel_riesgo
792,Persona natural,Cable,Cable 100 Mbps,100,20,755,30,2,2,1,1,5.3,18,4,15628.5,14248.95,1379.55,7.39,3,0,0.3037037037037037,0,Medio
793,Persona natural,Cable,Cable 50 Mbps,50,10,604,20,2,2,0,0,2.48,18,1,12502.8,11941.3,561.5,4.43,1,0,0.0,0,Bajo
794,Empresa,Fibra óptica,Fibra 100 Mbps,100,50,788,37,2,1,0,0,1.92,18,1,16311.6,16000.72,310.88,1.38,3,0,0.0,0,Bajo
795,Persona natural,Cable,Cable 100 Mbps,100,20,789,29,2,1,0,0,0.84,18,3,16332.3,15792.99,539.31,1.31,2,0,0.0,0,Bajo
796,Persona natural,Cable,Cable 100 Mbps,100,20,732,36,2,0,0,0,0.0,18,0,15152.4,14549.0,603.4,0.73,1,0,0.0,0,Bajo
797,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,983,44,2,1,0,0,1.26,18,1,20348.1,20152.4,195.7,4.2,3,0,0.0,0,Bajo
798,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,976,42,2,2,0,0,7.34,18,3,20203.2,17717.87,2485.33,13.08,6,1,0.11382113821138211,0,Bajo
799,Persona natural,Cable,Cable 50 Mbps,50,10,573,36,2,0,0,0,0.0,18,3,11861.1,11707.14,153.96,1.8,1,0,0.0,0,Bajo
800,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,539,45,2,0,0,0,0.0,18,1,11157.3,11141.51,15.79,4.59,3,0,0.0,0,Bajo
801,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,756,51,2,3,0,0,1.09,18,1,15649.2,15596.3,52.9,0.43,3,0,0.0,0,Bajo
802,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,530,40,2,1,0,0,2.18,18,2,10971.0,10793.76,177.24,2.56,1,0,0.0,0,Bajo
803,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,515,33,2,1,1,1,5.87,18,1,10660.5,9239.07,1421.43,11.25,3,0,0.3037037037037037,0,Medio
804,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1504,26,2,0,0,0,0.0,18,1,31132.8,29728.22,1404.58,3.63,3,0,0.11382113821138211,0,Bajo
805,Persona natural,Cable,Cable 100 Mbps,100,20,734,18,2,4,3,3,16.4,18,11,15193.8,10195.25,4998.55,24.18,9,1,1.0,1,Alto
806,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,965,16,2,7,1,1,17.52,16,6,17756.0,9226.74,8529.26,19.31,6,1,0.4722222222222222,0,Medio
807,Persona natural,Cable,Cable 50 Mbps,50,10,601,39,2,5,0,0,3.88,18,4,12440.7,11403.04,1037.66,11.47,4,0,0.14,0,Bajo
808,Empresa,Enlace dedicado,Dedicado 300 Mbps,300,300,5991,15,3,1,1,0,4.34,15,1,103344.75,91535.94,11808.81,5.2,4,0,0.4074074074074074,0,Medio
809,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,693,38,2,2,0,0,1.18,18,2,14345.1,14197.08,148.02,0.98,2,0,0.0,0,Bajo
810,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,996,20,2,7,2,3,13.79,18,6,20617.2,17232.41,3384.79,24.26,7,1,0.45,0,Medio
811,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,959,30,2,3,0,0,5.18,18,4,19851.3,17803.0,2048.3,4.2,4,0,0.11382113821138211,0,Bajo
812,Persona natural,Cable,Cable 100 Mbps,100,20,785,35,2,1,0,0,2.52,18,0,16249.5,15934.87,314.63,1.3,2,0,0.0,0,Bajo
813,Empresa,Cable,Cable 50 Mbps,50,10,633,49,2,0,0,0,0.0,18,4,13103.1,12528.57,574.53,1.67,2,0,0.0,0,Bajo
814,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1479,60,2,0,0,0,0.0,18,0,30615.3,29448.53,1166.77,0.29,3,0,0.0,0,Bajo
815,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,544,30,2,4,1,0,4.82,18,3,11260.8,9192.45,2068.35,11.75,3,0,0.3037037037037037,0,Medio
816,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,480,26,2,2,1,0,6.0,18,6,9936.0,9284.18,651.82,6.24,2,0,0.0,0,Bajo
817,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1536,24,2,1,0,0,2.45,18,2,31795.2,31054.34,740.86,1.07,2,0,0.0,0,Bajo
818,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,845,30,2,2,1,0,0.9,18,0,17491.5,17468.23,23.27,1.34,2,0,0.0,0,Bajo
819,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1548,35,2,3,0,1,7.95,18,3,32043.6,27072.2,4971.4,10.89,3,0,0.11382113821138211,0,Bajo
820,Empresa,Inalámbrico,Inalámbrico 50 Mbps,50,20,681,52,2,2,0,0,1.53,18,0,14096.7,13882.63,214.07,0.17,3,0,0.0,0,Bajo
821,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1467,11,2,2,0,0,7.86,11,1,18557.55,15471.72,3085.83,6.88,5,0,0.11382113821138211,0,Bajo
822,Persona natural,Cable,Cable 100 Mbps,100,20,725,42,2,0,0,0,0.0,18,2,15007.5,13767.3,1240.2,0.93,1,1,1.0,1,Alto
823,Persona natural,Cable,Cable 100 Mbps,100,20,749,53,2,0,0,0,0.0,18,1,15504.3,15257.57,246.73,1.93,3,0,0.0,0,Bajo
824,Empresa,Inalámbrico,Inalámbrico 50 Mbps,50,20,661,8,2,2,1,1,8.99,8,3,6081.2,5269.45,811.75,14.45,6,0,0.0,0,Bajo
825,Empresa,Enlace dedicado,Dedicado 100 Mbps,100,100,3531,16,3,9,1,5,15.62,16,7,64970.4,43008.4,21962.0,14.85,7,1,0.45,0,Medio
826,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1464,19,2,0,0,0,0.0,18,2,30304.8,30088.15,216.65,3.5,3,0,0.0,0,Bajo
827,Empresa,Fibra óptica,Fibra 500 Mbps,500,250,1458,16,2,3,1,2,5.79,16,2,26827.2,24453.78,2373.42,11.57,3,0,0.11382113821138211,0,Bajo
828,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,959,38,2,3,0,0,6.06,18,3,19851.3,16193.98,3657.32,7.13,5,0,0.11382113821138211,0,Bajo
829,Persona natural,Cable,Cable 100 Mbps,100,20,798,55,2,1,0,0,1.46,18,0,16518.6,16471.75,46.85,1.36,2,0,0.0,0,Bajo
830,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,497,41,2,3,1,1,7.1,18,2,10287.9,8482.72,1805.18,5.67,3,0,0.3037037037037037,0,Medio
831,Persona natural,Cable,Cable 50 Mbps,50,10,557,13,2,1,1,0,8.92,13,5,8327.15,6373.66,1953.49,5.76,2,1,0.3037037037037037,0,Medio
832,Empresa,Cable,Cable 50 Mbps,50,10,621,12,2,9,1,4,9.58,12,5,8569.8,4581.94,3987.86,21.9,5,1,1.0,1,Alto
833,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1488,27,2,2,0,0,2.94,18,2,30801.6,29314.16,1487.44,4.5,2,0,0.11382113821138211,0,Bajo
834,Persona natural,Cable,Cable 50 Mbps,50,10,575,55,2,1,0,0,1.84,18,0,11902.5,11416.13,486.37,2.78,3,0,0.0,0,Bajo
835,Persona natural,Cable,Cable 50 Mbps,50,10,588,29,2,1,0,0,3.03,18,4,12171.6,11351.07,820.53,7.27,3,0,0.0,0,Bajo
836,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,605,32,2,2,0,0,2.8,18,1,12523.5,11981.6,541.9,2.43,2,0,0.0,0,Bajo
837,Persona natural,Cable,Cable 100 Mbps,100,20,780,47,2,0,0,0,0.0,18,1,16146.0,16018.27,127.73,4.16,1,0,0.0,0,Bajo
838,Persona natural,Cable,Cable 100 Mbps,100,20,719,14,2,3,1,1,7.9,14,3,11575.9,9729.52,1846.38,7.94,6,0,0.3037037037037037,0,Medio
839,Empresa,Enlace dedicado,Dedicado 100 Mbps,100,100,3472,37,3,2,0,0,2.54,18,0,71870.4,69489.9,2380.5,0.81,2,0,0.11382113821138211,0,Bajo
840,Empresa,Inalámbrico,Inalámbrico 50 Mbps,50,20,619,23,2,8,1,2,19.42,18,10,12813.3,7657.21,5156.09,9.86,9,1,0.6764705882352942,1,Alto
841,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,835,29,2,2,1,0,2.8,18,5,17284.5,14017.66,3266.84,9.46,5,1,0.9333333333333333,1,Alto
842,Persona natural,Cable,Cable 100 Mbps,100,20,752,34,2,4,1,1,2.14,18,6,15566.4,11823.2,3743.2,5.99,3,1,0.9333333333333333,1,Alto
843,Empresa,Fibra óptica,Fibra 500 Mbps,500,250,1471,59,2,0,0,0,0.0,18,1,30449.7,30244.36,205.34,3.96,1,0,0.0,0,Bajo
844,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1507,20,2,1,0,0,8.54,18,5,31194.9,26675.18,4519.72,3.87,3,0,0.11382113821138211,0,Bajo
845,Persona natural,Cable,Cable 50 Mbps,50,10,639,23,2,1,0,0,2.69,18,1,13227.3,12589.48,637.82,2.43,1,0,0.0,0,Bajo
846,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,493,4,2,6,3,1,14.25,4,2,2267.8,1796.62,471.18,16.63,10,1,1.0,1,Alto
847,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1501,23,2,1,1,1,4.87,18,5,31070.7,27209.13,3861.57,13.53,2,0,0.11382113821138211,0,Bajo
848,Persona natural,Cable,Cable 100 Mbps,100,20,704,10,2,1,0,1,3.99,10,2,8096.0,7709.75,386.25,10.88,5,0,0.0,0,Bajo
849,Persona natural,Cable,Cable 100 Mbps,100,20,759,42,2,3,0,0,8.52,18,4,15711.3,13344.63,2366.67,4.85,2,0,0.3037037037037037,0,Medio
850,Persona natural,Cable,Cable 100 Mbps,100,20,727,19,2,2,0,0,2.13,18,0,15048.9,14550.5,498.4,0.98,3,0,0.0,0,Bajo
851,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,526,41,2,1,0,0,2.84,18,3,10888.2,10718.08,170.12,2.41,1,0,0.0,0,Bajo
852,Persona natural,Cable,Cable 100 Mbps,100,20,760,27,2,0,0,0,0.0,18,3,15732.0,15305.86,426.14,2.6,1,0,0.0,0,Bajo
853,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1047,36,2,0,0,0,0.0,18,2,21672.9,20754.62,918.28,3.1,3,0,0.0,0,Bajo
854,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,967,29,2,2,1,0,2.39,18,4,20016.9,15865.15,4151.75,7.04,3,1,0.11382113821138211,0,Bajo
855,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,622,21,2,5,0,0,6.09,18,5,12875.4,12200.88,674.52,5.82,5,0,0.0,0,Bajo
856,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,613,52,2,0,0,0,0.0,18,1,12689.1,12564.9,124.2,3.08,3,0,0.0,0,Bajo
857,Persona natural,Cable,Cable 100 Mbps,100,20,717,37,2,2,0,0,2.27,18,1,14841.9,14535.6,306.3,0.0,1,0,0.0,0,Bajo
858,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1455,42,2,1,0,0,1.91,18,1,30118.5,29012.44,1106.06,3.09,3,0,0.0,0,Bajo
859,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,980,14,2,2,1,0,4.02,14,1,15778.0,12857.34,2920.66,13.04,3,0,0.11382113821138211,0,Bajo
860,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1501,14,2,2,1,1,8.52,14,2,24166.1,20092.72,4073.38,14.86,2,1,1.0,1,Alto
861,Persona natural,Cable,Cable 50 Mbps,50,10,611,22,2,4,1,0,8.93,18,8,12647.7,10617.76,2029.94,10.99,2,0,0.3037037037037037,0,Medio
862,Empresa,Fibra óptica,Fibra 500 Mbps,500,250,1469,22,2,5,0,0,8.35,18,2,30408.3,25738.13,4670.17,8.94,2,0,0.11382113821138211,0,Bajo
863,Persona natural,Cable,Cable 100 Mbps,100,20,743,51,2,1,0,0,1.34,18,2,15380.1,14978.44,401.66,1.14,3,0,0.0,0,Bajo
864,Persona natural,Cable,Cable 50 Mbps,50,10,566,39,2,0,0,0,0.0,18,1,11716.2,11269.42,446.78,3.31,2,0,0.0,0,Bajo
865,Persona natural,Cable,Cable 50 Mbps,50,10,599,55,2,0,0,0,0.0,18,4,12399.3,11898.69,500.61,1.29,2,0,0.0,0,Bajo
866,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,960,22,2,1,0,0,5.89,18,5,19872.0,18182.2,1689.8,14.33,3,0,0.11382113821138211,0,Bajo
867,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1489,34,2,1,0,1,2.5,18,6,30822.3,26877.21,3945.09,5.27,6,0,0.11382113821138211,0,Bajo
868,Persona natural,Cable,Cable 50 Mbps,50,10,584,18,2,0,0,0,0.0,18,1,12088.8,11827.48,261.32,4.23,1,0,0.0,0,Bajo
869,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,631,34,2,1,0,0,2.92,18,2,13061.7,12849.33,212.37,3.91,3,0,0.0,0,Bajo
870,Empresa,Cable,Cable 100 Mbps,100,20,760,57,2,0,0,0,0.0,18,1,15732.0,15196.7,535.3,3.29,1,0,0.0,0,Bajo
871,Persona natural,Cable,Cable 50 Mbps,50,10,622,20,2,4,1,0,6.5,18,4,12875.4,12161.17,714.23,5.46,3,0,0.0,0,Bajo
872,Empresa,Enlace dedicado,Dedicado 100 Mbps,100,100,3523,28,3,2,0,0,1.11,18,3,72926.1,70917.68,2008.42,0.11,2,0,0.11382113821138211,0,Bajo
873,Persona natural,Cable,Cable 50 Mbps,50,10,636,28,2,1,0,0,2.75,18,3,13165.2,12645.05,520.15,0.05,3,0,0.0,0,Bajo
874,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,516,32,2,0,0,0,0.0,18,1,10681.2,10627.71,53.49,2.13,3,0,0.0,0,Bajo
875,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,975,8,2,3,1,0,4.73,8,2,8970.0,8176.16,793.84,8.88,5,0,0.0,0,Bajo
876,Persona natural,Cable,Cable 100 Mbps,100,20,699,55,2,0,0,0,0.0,18,1,14469.3,14145.68,323.62,0.24,2,0,0.0,0,Bajo
877,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,487,11,2,6,2,2,10.1,11,7,6160.55,4700.43,1460.12,19.84,10,0,0.6764705882352942,1,Alto
878,Persona natural,Cable,Cable 100 Mbps,100,20,701,11,2,4,2,0,12.61,11,3,8867.65,6194.44,2673.21,23.23,9,0,0.3,0,Medio
879,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1543,30,2,5,1,1,6.76,18,1,31940.1,25763.71,6176.39,12.08,5,0,0.4074074074074074,0,Medio
880,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,625,10,2,7,3,2,6.06,10,2,7187.5,5384.15,1803.35,24.61,9,1,0.6764705882352942,1,Alto
881,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,830,14,2,9,2,1,17.43,14,5,13363.0,7647.39,5715.61,13.22,8,1,1.0,1,Alto
882,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,532,13,2,6,2,2,19.45,13,6,7953.4,6298.79,1654.61,15.5,7,1,0.6764705882352942,1,Alto
883,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,530,22,2,9,1,0,12.45,18,5,10971.0,8678.57,2292.43,12.25,7,0,0.6764705882352942,1,Alto
884,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,998,55,2,0,0,0,0.0,18,1,20658.6,19789.52,869.08,1.19,1,0,0.0,0,Bajo
885,Persona natural,Cable,Cable 50 Mbps,50,10,568,12,2,8,3,6,5.5,12,8,7838.4,6897.83,940.57,15.93,5,0,0.14,0,Bajo
886,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,819,54,2,0,0,0,0.0,18,3,16953.3,16578.17,375.13,1.76,3,0,0.0,0,Bajo
887,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1523,39,2,0,0,0,0.0,18,3,31526.1,30230.29,1295.81,3.71,1,0,0.0,0,Bajo
888,Empresa,Cable,Cable 50 Mbps,50,10,621,9,2,2,0,1,4.62,9,1,6427.35,5259.68,1167.67,3.46,4,0,0.14,0,Bajo
889,Persona natural,Cable,Cable 50 Mbps,50,10,604,56,2,1,0,0,1.64,18,0,12502.8,11903.99,598.81,0.11,3,0,0.0,0,Bajo
890,Persona natural,Cable,Cable 50 Mbps,50,10,644,25,2,2,1,0,6.34,18,6,13330.8,11607.3,1723.5,8.03,4,0,0.3037037037037037,0,Medio
891,Persona natural,Cable,Cable 50 Mbps,50,10,550,34,2,1,1,0,8.66,18,1,11385.0,8522.9,2862.1,4.71,5,1,0.3037037037037037,0,Medio
892,Empresa,Fibra óptica,Fibra 200 Mbps,200,100,1000,41,2,1,0,0,8.92,18,5,20700.0,17890.18,2809.82,14.99,5,0,0.4722222222222222,0,Medio
893,Persona natural,Cable,Cable 50 Mbps,50,10,623,51,2,0,0,0,0.0,18,2,12896.1,12555.18,340.92,3.46,1,0,0.0,0,Bajo
894,Empresa,Enlace dedicado,Dedicado 100 Mbps,100,100,3511,37,3,0,0,0,4.0,18,6,72677.7,60980.01,11697.69,11.72,4,1,0.4074074074074074,0,Medio
895,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1036,22,2,5,0,2,4.55,18,0,21445.2,19861.24,1583.96,1.34,6,0,0.11382113821138211,0,Bajo
896,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,691,31,2,1,0,0,2.53,18,1,14303.7,13967.7,336.0,1.72,2,0,0.0,0,Bajo
897,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,795,41,2,3,1,1,6.29,18,3,16456.5,15088.87,1367.63,14.55,6,1,0.3037037037037037,0,Medio
898,Empresa,Fibra óptica,Fibra 500 Mbps,500,250,1501,17,2,8,3,4,12.5,17,7,29344.55,18525.19,10819.36,11.61,5,1,0.4074074074074074,0,Medio
899,Empresa,Fibra óptica,Fibra 100 Mbps,100,50,840,23,2,5,1,0,13.1,18,7,17388.0,14031.92,3356.08,17.81,7,1,0.45,0,Medio
900,Persona natural,Cable,Cable 100 Mbps,100,20,757,22,2,8,3,5,9.16,18,8,15669.9,12235.73,3434.17,10.44,4,0,0.9333333333333333,1,Alto
901,Persona natural,Cable,Cable 50 Mbps,50,10,626,23,2,4,1,1,5.88,18,5,12958.2,10048.32,2909.88,11.1,5,1,0.3037037037037037,0,Medio
902,Empresa,Enlace dedicado,Dedicado 300 Mbps,300,300,6031,18,3,2,1,0,8.03,18,3,124841.7,108577.2,16264.5,9.27,2,1,0.4074074074074074,0,Medio
903,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,515,52,2,1,0,0,2.84,18,1,10660.5,10609.67,50.83,0.46,3,0,0.0,0,Bajo
904,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,775,45,2,1,0,0,1.08,18,2,16042.5,15304.54,737.96,3.72,2,0,0.0,0,Bajo
905,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,530,40,2,2,0,0,1.55,18,2,10971.0,10724.56,246.44,4.08,2,0,0.0,0,Bajo
906,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,631,20,2,2,0,0,1.54,18,1,13061.7,12829.8,231.9,1.16,2,0,0.0,0,Bajo
907,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,787,12,2,8,3,4,19.47,12,5,10860.6,8185.78,2674.82,11.51,5,1,0.3037037037037037,0,Medio
908,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1475,21,2,0,0,0,0.0,18,1,30532.5,29831.53,700.97,0.08,1,0,0.0,0,Bajo
909,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,624,38,2,1,0,0,2.24,18,0,12916.8,12689.81,226.99,1.38,2,0,0.0,0,Bajo
910,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1514,31,2,3,0,0,6.83,18,3,31339.8,26645.64,4694.16,6.55,3,0,0.11382113821138211,0,Bajo
911,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1009,58,2,2,0,0,1.82,18,0,20886.3,20514.51,371.79,1.59,1,0,0.0,0,Bajo
912,Persona natural,Cable,Cable 100 Mbps,100,20,703,31,2,2,1,0,5.98,18,3,14552.1,12884.4,1667.7,7.4,2,0,0.3037037037037037,0,Medio
913,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,471,37,2,4,1,2,7.38,18,7,9749.7,8741.41,1008.29,4.4,3,1,0.14,0,Bajo
914,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,957,10,2,5,2,1,7.27,10,4,11005.5,6569.7,4435.8,20.39,10,1,1.0,1,Alto
915,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,790,9,2,1,0,0,7.47,9,1,8176.5,7084.47,1092.03,3.7,2,0,0.0,0,Bajo
916,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,532,37,2,2,0,1,7.22,18,1,11012.4,10254.23,758.17,3.73,2,0,0.0,0,Bajo
917,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1500,56,2,1,0,0,2.69,18,2,31050.0,30128.16,921.84,4.45,1,0,0.0,0,Bajo
918,Persona natural,Cable,Cable 100 Mbps,100,20,769,10,2,8,3,3,18.7,10,4,8843.5,7380.05,1463.45,29.2,10,0,0.3,0,Medio
919,Persona natural,Cable,Cable 50 Mbps,50,10,612,52,2,2,0,0,1.88,18,1,12668.4,12117.5,550.9,2.0,2,0,0.0,0,Bajo
920,Persona natural,Cable,Cable 50 Mbps,50,10,600,5,2,4,2,2,16.64,5,5,3450.0,2462.52,987.48,9.51,6,0,0.14,0,Bajo
921,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,774,42,2,0,0,0,0.0,18,1,16021.8,15582.86,438.94,4.94,1,0,0.0,0,Bajo
922,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,536,14,2,6,2,1,17.77,14,2,8629.6,7103.23,1526.37,25.66,4,0,0.4722222222222222,0,Medio
923,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,606,28,2,4,0,0,6.23,18,3,12544.2,11508.99,1035.21,5.07,2,0,0.14,0,Bajo
924,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,464,27,2,2,1,0,4.71,18,6,9604.8,9304.94,299.86,5.46,6,0,0.0,0,Bajo
925,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1523,19,2,2,1,0,6.98,18,5,31526.1,27700.25,3825.85,13.28,6,1,0.11382113821138211,0,Bajo
926,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1460,13,2,5,3,1,16.61,13,1,21827.0,14003.25,7823.75,27.48,10,0,0.45,0,Medio
927,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,609,14,2,8,3,1,12.83,14,4,9804.9,5777.61,4027.29,18.06,8,1,0.6764705882352942,1,Alto
928,Empresa,Inalámbrico,Inalámbrico 20 Mbps,20,10,547,41,2,6,1,0,4.05,18,4,11322.9,10340.0,982.9,7.94,5,0,0.14,0,Bajo
929,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1022,31,2,4,0,0,8.83,18,4,21155.4,17732.78,3422.62,3.44,2,0,0.11382113821138211,0,Bajo
930,Persona natural,Cable,Cable 100 Mbps,100,20,729,25,2,5,1,0,5.08,18,5,15090.3,13294.96,1795.34,7.2,5,0,0.3037037037037037,0,Medio
931,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1045,27,2,1,0,0,0.0,18,2,21631.5,21436.84,194.66,3.88,1,0,0.0,0,Bajo
932,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1031,27,2,1,0,0,1.61,18,1,21341.7,21281.6,60.1,3.49,1,0,0.0,0,Bajo
933,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,627,39,2,2,0,0,2.71,18,5,12978.9,11568.86,1410.04,12.73,3,0,0.3037037037037037,0,Medio
934,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,765,41,2,2,0,0,2.83,18,0,15835.5,15590.97,244.53,0.19,2,0,0.0,0,Bajo
935,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,469,35,2,3,0,0,5.15,18,1,9708.3,8159.47,1548.83,4.14,6,0,0.3037037037037037,0,Medio
936,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1495,6,2,9,3,2,11.05,6,3,10315.5,7103.31,3212.19,20.84,7,1,1.0,1,Alto
937,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1472,27,2,2,1,0,4.28,18,0,30470.4,24762.16,5708.24,0.12,6,0,0.11382113821138211,0,Bajo
938,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,467,37,2,2,1,0,7.2,18,6,9666.9,8587.08,1079.82,7.76,3,0,0.14,0,Bajo
939,Empresa,Enlace dedicado,Dedicado 300 Mbps,300,300,5988,46,3,2,0,0,1.23,18,2,123951.6,119923.6,4028.0,2.45,2,0,0.11382113821138211,0,Bajo
940,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1481,49,2,0,0,0,0.0,18,2,30656.7,29802.21,854.49,2.97,3,0,0.0,0,Bajo
941,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,982,40,2,0,0,0,0.0,18,1,20327.4,19675.22,652.18,2.64,3,0,0.0,0,Bajo
942,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,494,42,2,0,0,0,0.0,18,3,10225.8,9932.33,293.47,0.93,1,0,0.0,0,Bajo
943,Persona natural,Cable,Cable 100 Mbps,100,20,786,16,2,9,2,2,17.43,16,6,14462.4,11658.66,2803.74,29.81,4,1,0.4722222222222222,0,Medio
944,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,658,7,2,8,1,0,6.74,7,4,5296.9,3531.88,1765.02,28.43,7,0,0.6764705882352942,1,Alto
945,Persona natural,Cable,Cable 50 Mbps,50,10,558,38,2,1,0,0,6.27,18,5,11550.6,9789.21,1761.39,7.24,3,0,0.3037037037037037,0,Medio
946,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,626,48,2,2,0,0,1.89,18,4,12958.2,12357.87,600.33,1.59,3,0,0.0,0,Bajo
947,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,681,22,2,2,0,0,2.41,18,2,14096.7,13695.28,401.42,3.29,3,0,0.0,0,Bajo
948,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,823,16,2,9,1,4,8.26,16,4,15143.2,11258.54,3884.66,14.01,7,1,1.0,1,Alto
949,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,650,8,2,5,1,1,5.2,8,1,5980.0,5402.49,577.51,6.29,4,0,0.0,0,Bajo
950,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1507,36,2,4,0,0,5.18,18,4,31194.9,27010.46,4184.44,10.31,5,0,0.11382113821138211,0,Bajo
